#{"t_start": 1784446208.7224262, "env_id": "NoisyGoalReacher-v0"}
r,l,t
-3.616596,50,91.341965
-5.666779,50,91.373173
-3.799,50,91.405362
-6.291061,50,91.436639
-10.232268,50,91.468132
-7.264485,50,92.056283
-7.843187,50,92.089554
-7.753122,50,92.122771
-9.342757,50,92.154689
-6.142612,50,92.186527
-6.028451,50,92.221132
-6.807437,50,92.253938
-7.346303,50,92.28647
-6.702636,50,92.319625
-6.331524,50,92.353416
-9.112692,50,92.950913
-5.24973,50,92.984409
-4.52072,50,93.019866
-6.177874,50,93.054095
-8.695463,50,93.089009
-5.789473,50,93.125586
-6.916405,50,93.161322
-10.658942,50,93.196993
-4.851631,50,93.234761
-3.773585,50,93.270852
-7.035365,50,93.871821
-7.283801,50,93.903603
-6.916698,50,93.936755
-7.132279,50,93.968333
-5.382272,50,93.999999
-4.762708,50,94.032966
-6.297427,50,94.065764
-9.125135,50,94.097904
-7.926854,50,94.131772
-7.481367,50,94.163918
-7.806216,50,94.77444
-7.072442,50,94.806101
-6.120379,50,94.839024
-7.853107,50,94.870409
-5.480283,50,94.901711
-7.557223,50,94.9339
-4.537093,50,94.965187
-8.764043,50,94.99649
-9.261206,50,95.027617
-4.75749,50,95.060385
-7.751714,50,95.091988
-4.355136,50,95.68805
-7.065582,50,95.719588
-6.909042,50,95.752358
-5.021846,50,95.783778
-4.673978,50,95.815167
-6.266072,50,95.847516
-4.138651,50,95.878823
-3.862968,50,95.91066
-6.546625,50,95.943471
-7.278326,50,95.974828
-7.989773,50,96.569375
-5.421665,50,96.60062
-4.013139,50,96.632165
-6.717012,50,96.664485
-12.142162,50,96.695801
-2.35241,50,96.727222
-4.179276,50,96.759461
-5.814072,50,96.790845
-4.698775,50,96.822305
-2.719803,50,96.854451
-9.456853,50,97.451407
-6.479222,50,97.484076
-6.523489,50,97.515749
-6.136838,50,97.547722
-6.967873,50,97.580239
-4.92613,50,97.61151
-7.866105,50,97.643008
-4.471202,50,97.675816
-7.099466,50,97.707392
-6.700746,50,97.738969
-6.461276,50,98.320193
-9.657643,50,98.351876
-5.492151,50,98.384937
-3.976688,50,98.416652
-5.016163,50,98.44812
-11.560599,50,98.480999
-8.136197,50,98.512471
-6.208387,50,98.543591
-5.818757,50,98.575706
-7.772615,50,98.606658
-8.76688,50,98.637591
-2.918068,50,99.229708
-2.009307,50,99.2661
-11.242674,50,99.29874
-11.257987,50,99.330144
-10.483178,50,99.361596
-6.755632,50,99.394469
-5.730161,50,99.426164
-4.250582,50,99.457814
-12.75258,50,99.491003
-4.102699,50,99.523536
-4.420007,50,100.114241
-5.193532,50,100.1462
-7.646264,50,100.178146
-7.106697,50,100.210556
-6.403036,50,100.241837
-5.730079,50,100.273168
-10.231943,50,100.305691
-5.01522,50,100.336873
-7.974679,50,100.368585
-12.016705,50,100.401292
-5.853412,50,100.994023
-8.995275,50,101.026607
-6.132118,50,101.058005
-4.708524,50,101.089423
-7.573931,50,101.121999
-3.866854,50,101.153267
-7.681209,50,101.184583
-3.056207,50,101.216953
-5.389151,50,101.248141
-5.857409,50,101.279436
-11.815928,50,101.884825
-7.226398,50,101.920104
-4.931503,50,101.953717
-7.773536,50,101.987906
-8.765036,50,102.023727
-5.57278,50,102.058225
-5.121908,50,102.093301
-5.820866,50,102.129658
-4.532428,50,102.164632
-9.510599,50,102.200149
-4.886195,50,102.237697
-6.48277,50,102.873482
-8.051972,50,102.904877
-6.799459,50,102.937378
-10.89498,50,102.968613
-2.908567,50,102.999757
-3.240115,50,103.031992
-6.654615,50,103.063474
-4.075806,50,103.095172
-8.008716,50,103.12798
-9.344902,50,103.159794
-5.875592,50,103.753811
-5.544317,50,103.785172
-4.476751,50,103.816546
-9.663845,50,103.849796
-5.775915,50,103.886514
-3.194853,50,103.919531
-6.06711,50,103.95514
-8.302517,50,103.99021
-3.976613,50,104.024954
-7.544899,50,104.062367
-7.927409,50,104.672752
-5.509256,50,104.705167
-9.113458,50,104.741263
-6.716167,50,104.776727
-6.553061,50,104.812593
-5.22126,50,104.848441
-8.528163,50,104.882707
-6.354265,50,104.918164
-8.511863,50,104.95505
-6.025299,50,104.989726
-5.246285,50,105.566712
-5.68832,50,105.59856
-3.056448,50,105.629895
-4.861613,50,105.66256
-8.543638,50,105.693989
-7.048361,50,105.725572
-8.074398,50,105.758575
-3.586673,50,105.789862
-3.995945,50,105.821566
-6.954152,50,105.853167
-5.352289,50,105.885964
-4.071593,50,106.45761
-7.451899,50,106.490371
-4.949629,50,106.522534
-8.60865,50,106.554018
-5.598817,50,106.586397
-8.087616,50,106.6177
-7.477399,50,106.648892
-7.328472,50,106.681367
-7.429908,50,106.713173
-12.772941,50,106.745467
-6.589463,50,107.31182
-6.554503,50,107.512888
-7.17876,50,107.544342
-8.540266,50,107.575752
-5.222404,50,107.608611
-3.913006,50,107.640134
-5.5209,50,107.67156
-8.730172,50,107.704071
-6.747081,50,107.736299
-4.302522,50,107.767697
-6.247563,50,108.339503
-4.174085,50,108.372275
-2.730631,50,108.404724
-7.736264,50,108.436657
-3.56298,50,108.468287
-4.48595,50,108.50113
-6.740854,50,108.533511
-6.407104,50,108.565478
-8.098108,50,108.59841
-5.953969,50,108.630514
-8.956736,50,109.203105
-8.278614,50,109.234584
-6.403386,50,109.266007
-6.458309,50,109.298818
-5.102335,50,109.330272
-3.860457,50,109.361911
-7.531674,50,109.393626
-6.147412,50,109.426421
-6.664447,50,109.45859
-6.219447,50,109.490188
-7.075285,50,109.522879
-3.935558,50,110.090955
-3.751646,50,110.124217
-7.975988,50,110.157862
-8.948748,50,110.189351
-6.225645,50,110.22167
-5.948729,50,110.253031
-8.17754,50,110.284567
-3.26648,50,110.31754
-3.983642,50,110.349107
-7.606098,50,110.380481
-8.211763,50,110.977315
-7.246594,50,111.008739
-11.747329,50,111.041861
-6.747995,50,111.073325
-6.938083,50,111.104716
-8.434652,50,111.137614
-6.291464,50,111.170008
-8.105377,50,111.203589
-3.225435,50,111.240245
-5.810632,50,111.27551
-5.927528,50,111.878516
-3.692781,50,111.910019
-5.306396,50,111.942547
-6.032483,50,111.976778
-7.471633,50,112.013251
-12.315841,50,112.052289
-9.592608,50,112.089057
-8.421716,50,112.126835
-11.31827,50,112.166714
-7.135932,50,112.203448
-5.448113,50,112.883201
-8.013218,50,112.917432
-4.869741,50,112.953173
-6.966144,50,112.987484
-5.825364,50,113.022293
-4.191686,50,113.059783
-6.418561,50,113.095946
-6.856365,50,113.131677
-5.405888,50,113.167835
-5.688873,50,113.20212
-6.610968,50,113.814108
-7.616769,50,113.845602
-7.832625,50,113.878285
-5.01626,50,113.909551
-8.128644,50,113.941134
-8.284681,50,113.973713
-6.601608,50,114.005245
-6.221074,50,114.037127
-6.065449,50,114.069774
-5.814276,50,114.101372
-6.971922,50,114.132953
-2.527307,50,114.742453
-4.315878,50,114.775352
-4.106348,50,114.807073
-7.073362,50,114.838674
-4.904614,50,114.871267
-4.465688,50,114.902947
-11.279393,50,114.934486
-4.018506,50,114.966058
-9.120268,50,114.998574
-6.574493,50,115.030474
-7.667146,50,115.626748
-9.090926,50,115.659242
-5.136232,50,115.692729
-6.923587,50,115.724859
-7.515459,50,115.756952
-9.885223,50,115.790183
-6.684251,50,115.821804
-6.240864,50,115.853422
-7.944313,50,115.886122
-7.185631,50,115.917708
-4.904722,50,116.528987
-9.859517,50,116.560663
-5.982636,50,116.593305
-6.156504,50,116.625074
-7.102057,50,116.656808
-8.388362,50,116.688436
-5.20302,50,116.721205
-5.119441,50,116.752721
-11.088184,50,116.784292
-4.411105,50,116.816578
-7.211363,50,117.425626
-7.733386,50,117.457769
-6.288892,50,117.489341
-9.973038,50,117.522507
-7.581177,50,117.554889
-6.708895,50,117.586579
-6.339526,50,117.619353
-6.11339,50,117.651232
-6.400801,50,117.683283
-3.266561,50,117.716217
-6.977159,50,117.748002
-2.933971,50,118.351727
-6.682953,50,118.383542
-9.775778,50,118.416316
-7.293631,50,118.447752
-4.620348,50,118.479469
-6.911654,50,118.512585
-7.507567,50,118.544765
-7.190326,50,118.576967
-7.026769,50,118.608957
-4.800873,50,118.642006
-4.252041,50,119.245509
-4.933201,50,119.277843
-5.210187,50,119.310033
-8.421387,50,119.34282
-8.119872,50,119.374386
-6.191035,50,119.406355
-5.915446,50,119.439142
-7.373479,50,119.470919
-5.273892,50,119.503046
-5.159246,50,119.536491
-8.078254,50,120.13839
-2.38023,50,120.170921
-6.285194,50,120.202292
-7.217874,50,120.23479
-2.664945,50,120.266507
-4.382075,50,120.29821
-6.591616,50,120.329959
-5.195222,50,120.364049
-7.085342,50,120.398911
-7.917073,50,120.432537
-4.422641,50,121.040267
-5.702597,50,121.073129
-3.5601,50,121.104809
-3.368016,50,121.136164
-8.110854,50,121.168503
-7.086228,50,121.199779
-5.84455,50,121.23111
-7.859833,50,121.264124
-4.64908,50,121.295465
-10.097483,50,121.328294
-6.287021,50,121.361594
-8.349445,50,122.04705
-3.701298,50,122.085566
-5.404518,50,122.123305
-11.018855,50,122.162362
-6.761766,50,122.199076
-9.021921,50,122.233798
-12.087415,50,122.268326
-9.318639,50,122.304235
-6.417889,50,122.339094
-7.97905,50,122.375573
-7.516758,50,122.996001
-2.640089,50,123.031003
-3.22869,50,123.066098
-9.784881,50,123.1037
-7.649633,50,123.137137
-5.106427,50,123.170607
-7.9434,50,123.202709
-3.637863,50,123.234942
-6.925845,50,123.266842
-2.31335,50,123.299877
-10.083023,50,123.887573
-6.488492,50,123.919437
-10.048199,50,123.951572
-6.818303,50,123.984409
-6.324949,50,124.01748
-8.238629,50,124.052385
-7.133016,50,124.088761
-6.987515,50,124.123891
-7.247473,50,124.156949
-6.71805,50,124.189903
-5.099707,50,124.844216
-8.604513,50,124.880868
-6.974339,50,124.920292
-7.726002,50,124.958965
-6.898793,50,124.999052
-4.340826,50,125.039128
-7.440649,50,125.077036
-6.686069,50,125.116459
-2.706944,50,125.154678
-3.475929,50,125.192966
-8.287572,50,125.23449
-6.841304,50,125.824949
-4.267183,50,125.856288
-6.756849,50,125.887993
-3.742374,50,125.920707
-6.729732,50,125.952335
-10.792263,50,125.983955
-7.287391,50,126.016601
-6.54749,50,126.048827
-7.408713,50,126.080796
-6.671439,50,126.114188
-10.621218,50,126.749002
-7.18708,50,126.786421
-7.807258,50,126.826454
-7.097496,50,126.866455
-3.715373,50,126.905634
-5.450407,50,126.948461
-4.576307,50,126.98891
-6.522295,50,127.026079
-4.767804,50,127.062435
-7.425281,50,127.099565
-7.070108,50,127.722276
-6.943219,50,127.759561
-6.619893,50,127.794674
-4.468869,50,127.831784
-6.583645,50,127.865459
-3.620404,50,127.897962
-7.324773,50,127.931465
-9.331804,50,127.963706
-7.791682,50,127.996022
-5.682003,50,128.027708
-7.252895,50,128.701256
-4.111982,50,128.742419
-2.734323,50,128.782132
-3.161303,50,128.820944
-7.961397,50,128.86131
-11.812112,50,128.899698
-6.210345,50,128.938765
-7.355369,50,128.980042
-7.522009,50,129.019208
-6.607068,50,129.055374
-5.272682,50,129.087936
-12.426499,50,129.682657
-4.817586,50,129.714524
-6.600379,50,129.746868
-6.618683,50,129.779946
-5.670465,50,129.812375
-4.884226,50,130.022555
-6.669609,50,130.054806
-5.912915,50,130.089275
-6.365107,50,130.121802
-7.485357,50,130.154272
-2.653122,50,130.764102
-6.737145,50,130.798479
-6.837627,50,130.830395
-5.845219,50,130.862213
-7.590008,50,130.895561
-4.081858,50,130.927754
-3.898777,50,130.959601
-7.088559,50,130.993149
-5.914884,50,131.025489
-3.915691,50,131.05751
-5.948007,50,131.682545
-4.270054,50,131.71605
-6.46626,50,131.748923
-9.315158,50,131.782454
-6.140085,50,131.816013
-11.266261,50,131.848692
-5.363211,50,131.882172
-5.189525,50,131.914359
-10.23857,50,131.946887
-6.615547,50,131.979451
-3.715335,50,132.695864
-8.430808,50,132.733849
-5.951491,50,132.771708
-12.268138,50,132.806807
-8.216245,50,132.839076
-5.064122,50,132.871344
-6.528436,50,132.904561
-7.044111,50,132.936423
-11.421177,50,132.968147
-9.145464,50,133.001587
-8.693717,50,133.033999
-4.579115,50,133.668468
-7.144732,50,133.706878
-4.852137,50,133.744326
-7.117632,50,133.782947
-7.322883,50,133.821525
-3.112124,50,133.858565
-7.897264,50,133.896462
-4.086897,50,133.934449
-6.788541,50,133.973219
-2.573749,50,134.012277
-6.256032,50,134.664139
-6.959448,50,134.695996
-7.429908,50,134.728883
-7.196999,50,134.760874
-6.734231,50,134.793157
-7.779389,50,134.826442
-8.04168,50,134.858299
-6.568724,50,134.890651
-4.57231,50,134.924658
-6.566116,50,134.957136
-4.39394,50,135.558242
-7.390882,50,135.590025
-9.123996,50,135.623634
-7.560068,50,135.6569
-11.266952,50,135.68903
-6.968569,50,135.721398
-5.645916,50,135.755619
-7.337899,50,135.78793
-9.139877,50,135.819767
-6.204227,50,135.852526
-2.842862,50,136.420727
-2.755014,50,136.453218
-6.785075,50,136.485417
-6.997613,50,136.517569
-6.398467,50,136.550537
-7.095067,50,136.582493
-3.218114,50,136.614184
-6.445185,50,136.646823
-8.575004,50,136.678413
-6.439198,50,136.709999
-11.90233,50,137.315303
-6.132549,50,137.348798
-6.579324,50,137.381034
-2.772285,50,137.412978
-6.914102,50,137.444883
-2.189721,50,137.477942
-5.842808,50,137.509808
-4.207072,50,137.541479
-9.485073,50,137.574986
-5.555807,50,137.607117
-4.563943,50,137.638752
-8.130133,50,138.223852
-2.869575,50,138.255478
-6.49272,50,138.288213
-7.269549,50,138.319605
-4.317779,50,138.351193
-7.900277,50,138.383976
-11.203855,50,138.417141
-5.000954,50,138.449603
-6.257538,50,138.482367
-3.300216,50,138.51393
-6.615552,50,139.096517
-4.264357,50,139.128277
-6.528264,50,139.160273
-4.286972,50,139.193627
-5.004625,50,139.227041
-9.346069,50,139.25936
-6.244504,50,139.292336
-5.025756,50,139.32417
-7.803869,50,139.355753
-6.494455,50,139.389659
-6.641682,50,139.969968
-9.191159,50,140.002402
-6.496385,50,140.034931
-6.918506,50,140.067883
-5.48187,50,140.10089
-7.918445,50,140.133012
-6.827316,50,140.166372
-3.952074,50,140.199488
-6.748223,50,140.231878
-6.976085,50,140.263708
-6.517941,50,140.840577
-6.789429,50,140.872337
-12.13317,50,140.904938
-6.302037,50,140.936736
-6.377917,50,140.968428
-6.708597,50,141.000896
-4.370846,50,141.0326
-5.133293,50,141.064367
-4.040029,50,141.096926
-7.309172,50,141.12859
-6.840662,50,141.160387
-6.290593,50,141.735093
-7.49093,50,141.767092
-2.85854,50,141.801478
-3.396759,50,141.833338
-6.786354,50,141.865738
-8.580206,50,141.897473
-7.436988,50,141.930592
-9.969136,50,141.961813
-3.311938,50,141.993079
-5.312536,50,142.025534
-4.578556,50,142.6019
-7.610019,50,142.634624
-9.631836,50,142.666519
-6.515514,50,142.698058
-7.05498,50,142.731102
-3.501418,50,142.763
-7.033904,50,142.797053
-11.359652,50,142.830144
-6.889993,50,142.862168
-3.928919,50,142.895211
-6.71071,50,143.464151
-7.038503,50,143.496723
-6.560086,50,143.529263
-8.169801,50,143.560804
-9.979935,50,143.59231
-3.757724,50,143.62479
-4.022498,50,143.656227
-9.601205,50,143.687743
-7.012741,50,143.719078
-4.590069,50,143.751996
-4.987995,50,144.322453
-7.49825,50,144.3549
-6.508725,50,144.386543
-5.522903,50,144.418242
-5.389422,50,144.451492
-4.022484,50,144.483775
-7.220477,50,144.515678
-7.261053,50,144.548502
-6.666969,50,144.580225
-7.068293,50,144.612066
-5.471208,50,144.644577
-7.593606,50,145.214746
-6.452019,50,145.247126
-3.76332,50,145.278802
-6.756077,50,145.31016
-6.877702,50,145.342501
-7.516321,50,145.374359
-8.903904,50,145.406048
-3.170719,50,145.437691
-12.730814,50,145.470428
-4.645804,50,145.501955
-7.681946,50,146.074802
-6.587389,50,146.106675
-6.896264,50,146.138645
-7.124946,50,146.171834
-7.05119,50,146.204003
-4.832872,50,146.235567
-11.653343,50,146.268097
-6.638933,50,146.30036
-5.402514,50,146.332626
-5.76609,50,146.365444
-4.074112,50,146.951573
-6.994516,50,146.984887
-6.723427,50,147.01732
-4.941585,50,147.048871
-6.25779,50,147.081643
-6.807972,50,147.115034
-6.633232,50,147.146827
-6.846644,50,147.180271
-4.937151,50,147.212005
-6.036422,50,147.24357
-7.341689,50,147.819327
-10.276681,50,147.851022
-2.481373,50,147.883639
-4.616582,50,147.915075
-5.068077,50,147.946963
-9.381435,50,147.979867
-6.894552,50,148.011362
-6.585944,50,148.042864
-6.832741,50,148.075926
-9.555935,50,148.107467
-3.817193,50,148.139253
-2.560846,50,148.70993
-4.413891,50,148.741847
-9.976042,50,148.773633
-8.140993,50,148.806501
-6.402672,50,148.838434
-7.337359,50,148.870353
-6.845344,50,148.903259
-5.233349,50,148.936173
-7.246621,50,148.967979
-7.046578,50,149.000793
-7.558121,50,149.57095
-6.881916,50,149.603913
-2.803304,50,149.636017
-2.594164,50,149.667997
-3.654585,50,149.702302
-8.390058,50,149.734754
-3.51619,50,149.766856
-11.759274,50,149.801127
-4.584521,50,149.833544
-6.998392,50,149.866871
-5.900554,50,150.461554
-5.014515,50,150.493707
-3.643266,50,150.526721
-6.732875,50,150.558811
-6.306553,50,150.590534
-8.44284,50,150.624542
-7.156524,50,150.665568
-8.439716,50,150.698581
-2.535616,50,150.732918
-8.001537,50,150.765221
-5.590596,50,151.379114
-7.82302,50,151.41463
-6.416324,50,151.447836
-2.080854,50,151.480313
-7.164413,50,151.513936
-4.493701,50,151.545651
-7.182299,50,151.577984
-6.620907,50,151.610373
-7.724138,50,151.64704
-6.769471,50,151.681604
-6.328905,50,151.921352
-4.273167,50,152.598416
-6.99124,50,152.631775
-4.869703,50,152.663695
-5.133332,50,152.695725
-7.694648,50,152.728805
-6.650518,50,152.7608
-7.421331,50,152.792762
-7.45324,50,152.825816
-4.408851,50,152.861924
-5.035609,50,152.898423
-6.55871,50,153.525992
-6.626324,50,153.559231
-8.229706,50,153.592339
-6.595532,50,153.624572
-5.438771,50,153.657797
-5.777808,50,153.689772
-5.753962,50,153.72208
-5.175184,50,153.755845
-6.283672,50,153.787816
-6.180081,50,153.820124
-3.641602,50,154.494316
-6.644424,50,154.528861
-3.206195,50,154.565071
-4.57115,50,154.601902
-7.114487,50,154.639033
-9.555682,50,154.677436
-4.704802,50,154.715321
-6.820203,50,154.753057
-6.514311,50,154.792794
-2.070248,50,154.830887
-7.212328,50,155.432906
-11.970288,50,155.46588
-4.564078,50,155.4975
-6.664428,50,155.529485
-3.887087,50,155.561237
-5.516673,50,155.594094
-5.815352,50,155.62563
-2.876986,50,155.657149
-6.116864,50,155.689839
-4.95457,50,155.721585
-7.068946,50,155.753411
-7.011712,50,156.371343
-6.820353,50,156.408577
-8.062945,50,156.445314
-8.786991,50,156.48334
-6.180374,50,156.51905
-6.631977,50,156.5517
-7.150095,50,156.584536
-6.069211,50,156.617146
-8.594304,50,156.649149
-7.072545,50,156.682295
-6.38366,50,157.318532
-7.752426,50,157.351097
-9.899803,50,157.383994
-6.673094,50,157.417325
-5.395164,50,157.450787
-6.281182,50,157.483932
-4.708464,50,157.518368
-3.341885,50,157.551459
-11.798552,50,157.58456
-8.59332,50,157.619425
-2.814315,50,158.238317
-4.949639,50,158.27104
-8.212139,50,158.305153
-9.027464,50,158.338039
-6.398504,50,158.371236
-3.771008,50,158.405396
-8.143594,50,158.438524
-4.920418,50,158.470922
-7.539647,50,158.50453
-5.247523,50,158.53752
-6.52277,50,159.148368
-5.095423,50,159.180595
-6.878124,50,159.214026
-9.739336,50,159.24619
-6.462976,50,159.278465
-7.025467,50,159.311409
-4.897163,50,159.343218
-7.764976,50,159.375719
-5.68959,50,159.407571
-10.992229,50,159.440861
-6.449312,50,160.05583
-6.772971,50,160.088793
-5.753472,50,160.122867
-7.429069,50,160.154964
-6.737441,50,160.188241
-5.682235,50,160.223226
-12.383248,50,160.256298
-6.824245,50,160.288007
-2.471905,50,160.320829
-4.68089,50,160.35256
-4.932398,50,160.384647
-7.502314,50,160.991991
-5.836936,50,161.024031
-11.411446,50,161.057213
-4.600042,50,161.089164
-11.065617,50,161.121147
-6.672107,50,161.154924
-6.030648,50,161.187876
-6.704869,50,161.219957
-8.789789,50,161.252946
-6.286522,50,161.285389
-5.500817,50,161.894898
-7.792421,50,161.927789
-5.99886,50,161.961189
-7.874648,50,161.993629
-4.555963,50,162.026245
-7.847342,50,162.059586
-6.930188,50,162.091871
-7.9246,50,162.124531
-6.659453,50,162.158474
-7.411739,50,162.190593
-6.258539,50,162.811572
-8.670617,50,162.845515
-5.698482,50,162.880165
-6.885403,50,162.913931
-10.016461,50,162.946837
-5.914352,50,162.981244
-4.64924,50,163.013852
-7.584284,50,163.046014
-6.535543,50,163.079888
-6.769532,50,163.112506
-4.937484,50,163.723111
-7.29177,50,163.755192
-2.911183,50,163.789193
-7.404041,50,163.822078
-7.974999,50,163.854002
-3.543869,50,163.887023
-4.907728,50,163.91887
-2.32355,50,163.950762
-6.83214,50,163.983722
-3.431856,50,164.015659
-5.113051,50,164.048419
-5.456818,50,164.658502
-6.205566,50,164.692174
-3.545906,50,164.724144
-10.897602,50,164.756439
-6.940047,50,164.790376
-7.298827,50,164.822536
-8.208886,50,164.854756
-3.078423,50,164.888457
-7.1483,50,164.920813
-6.797407,50,164.952598
-6.575285,50,165.562308
-4.035996,50,165.596815
-5.578274,50,165.629844
-5.935543,50,165.662644
-5.826183,50,165.696665
-5.598439,50,165.729371
-5.849511,50,165.762677
-5.052103,50,165.796651
-12.239406,50,165.829082
-7.1842,50,165.862735
-6.127064,50,166.478918
-4.596014,50,166.51242
-8.087167,50,166.544597
-6.158451,50,166.577728
-4.869493,50,166.611001
-7.120764,50,166.643225
-8.015955,50,166.676718
-7.666705,50,166.712321
-6.558841,50,166.744609
-7.20061,50,166.776634
-5.090693,50,167.394792
-6.821448,50,167.428556
-11.24704,50,167.461957
-5.125832,50,167.495002
-3.459339,50,167.52936
-7.30301,50,167.562511
-7.09984,50,167.595839
-7.208348,50,167.630067
-6.00785,50,167.664171
-3.033668,50,167.697822
-7.140061,50,167.732061
-4.62926,50,168.380332
-2.891714,50,168.413101
-7.700021,50,168.446368
-5.825837,50,168.4794
-5.535875,50,168.511757
-10.572569,50,168.54553
-5.777557,50,168.57803
-2.978283,50,168.611158
-3.515997,50,168.645817
-6.818401,50,168.679084
-4.154775,50,169.287041
-6.977389,50,169.318851
-5.154719,50,169.351701
-6.224713,50,169.38384
-5.918983,50,169.415684
-3.901456,50,169.448729
-5.933065,50,169.480979
-6.474561,50,169.512609
-4.718301,50,169.545339
-6.037269,50,169.577136
-5.2522,50,170.177145
-5.80232,50,170.208899
-4.826574,50,170.241827
-7.232272,50,170.273313
-6.421613,50,170.304916
-9.154901,50,170.336467
-4.586408,50,170.369186
-6.272072,50,170.401216
-7.185456,50,170.433288
-10.828085,50,170.466065
-6.464571,50,171.030234
-6.548045,50,171.063052
-3.42595,50,171.094696
-7.200861,50,171.126613
-6.985784,50,171.158939
-3.55849,50,171.190577
-6.982494,50,171.22208
-3.334914,50,171.254474
-4.477864,50,171.286048
-10.86828,50,171.318112
-6.111635,50,171.34962
-10.487043,50,171.924316
-7.257915,50,171.955898
-6.81658,50,171.989334
-8.492427,50,172.021535
-3.543844,50,172.053658
-9.756338,50,172.086767
-5.687893,50,172.118593
-9.849737,50,172.149939
-6.273522,50,172.182688
-6.482379,50,172.214399
-5.083273,50,172.791595
-6.937881,50,172.823147
-4.497203,50,172.854555
-7.290563,50,172.887081
-6.976945,50,172.919162
-8.099778,50,172.951385
-5.026813,50,172.984034
-4.832313,50,173.01572
-10.071763,50,173.046984
-7.227816,50,173.079752
-6.769608,50,173.646959
-9.373931,50,173.679424
-6.577418,50,173.710973
-5.588725,50,173.742225
-7.813733,50,173.775057
-11.167808,50,173.807877
-5.66749,50,173.839717
-4.96161,50,173.871244
-4.705259,50,173.903891
-6.719076,50,173.935873
-10.021651,50,174.505136
-9.51575,50,174.537009
-7.781315,50,174.568573
-7.565924,50,174.601118
-5.633518,50,174.812327
-4.00833,50,174.844363
-7.001285,50,174.876183
-6.103474,50,174.908803
-6.251223,50,174.940502
-6.731449,50,174.972286
-6.577266,50,175.00532
-3.942326,50,175.575872
-6.181943,50,175.608754
-8.354977,50,175.640636
-3.557668,50,175.672617
-5.843014,50,175.705445
-7.256199,50,175.737134
-9.56389,50,175.769029
-5.896251,50,175.80206
-5.94569,50,175.833911
-6.628142,50,175.865803
-5.965817,50,176.471121
-5.200127,50,176.503238
-5.888251,50,176.535972
-6.45186,50,176.567551
-6.640247,50,176.59938
-6.772666,50,176.632355
-2.822186,50,176.664346
-4.978044,50,176.696191
-5.857615,50,176.728987
-7.526431,50,176.760857
-9.699736,50,177.363248
-7.814362,50,177.395659
-7.499135,50,177.431008
-6.558634,50,177.464293
-8.330146,50,177.497924
-6.434286,50,177.532255
-5.856819,50,177.565688
-4.396248,50,177.598089
-8.467499,50,177.631423
-4.8212,50,177.663538
-6.839107,50,178.265813
-7.866741,50,178.297737
-5.56301,50,178.329435
-6.894193,50,178.362157
-5.087849,50,178.393832
-5.222412,50,178.425722
-6.222452,50,178.458946
-4.90186,50,178.491007
-6.251199,50,178.522883
-7.81817,50,178.555845
-4.937616,50,178.587747
-7.036634,50,179.189689
-5.755357,50,179.221489
-8.463948,50,179.254341
-3.522015,50,179.286004
-9.458547,50,179.317532
-3.937201,50,179.350619
-7.67006,50,179.382727
-3.814998,50,179.414716
-6.587761,50,179.447691
-8.561038,50,179.479326
-7.284055,50,180.059803
-6.966525,50,180.091733
-6.970167,50,180.123878
-2.03676,50,180.156562
-8.334733,50,180.188215
-7.290801,50,180.219816
-3.163302,50,180.251216
-7.125915,50,180.283748
-7.155217,50,180.315361
-5.634879,50,180.347113
-2.472226,50,180.948091
-5.885809,50,180.980716
-6.483254,50,181.012597
-6.747997,50,181.044302
-5.799752,50,181.07707
-2.850357,50,181.108936
-6.96598,50,181.140657
-7.128888,50,181.173633
-4.409506,50,181.205387
-7.105788,50,181.237006
-3.913871,50,181.834558
-6.815261,50,181.865967
-6.392546,50,181.898865
-7.655738,50,181.930804
-2.908553,50,181.962422
-6.747827,50,181.994981
-6.72579,50,182.02644
-8.608847,50,182.058003
-4.901936,50,182.0909
-6.008506,50,182.12278
-6.892545,50,182.721819
-7.185829,50,182.753533
-3.154963,50,182.786361
-6.50398,50,182.818024
-7.005075,50,182.850003
-3.72873,50,182.881601
-7.493601,50,182.914346
-6.226858,50,182.946268
-8.25008,50,182.977807
-3.789718,50,183.01081
-6.835299,50,183.042666
-9.611939,50,183.640654
-6.256481,50,183.67203
-8.172535,50,183.70445
-2.73284,50,183.73591
-8.231256,50,183.767959
-6.947371,50,183.801883
-8.667996,50,183.834111
-6.763234,50,183.872764
-10.138595,50,183.911132
-6.74048,50,183.944653
-8.995627,50,184.573248
-8.777975,50,184.605887
-10.366893,50,184.639334
-6.748936,50,184.671475
-6.846108,50,184.70381
-3.680032,50,184.737286
-6.635502,50,184.76977
-5.022315,50,184.80193
-8.436146,50,184.835583
-7.416465,50,184.868426
-5.47793,50,185.478696
-3.81573,50,185.510587
-9.75548,50,185.543998
-7.405532,50,185.576454
-6.67634,50,185.608274
-5.398449,50,185.641224
-7.750624,50,185.673466
-4.732353,50,185.705828
-5.546677,50,185.738374
-3.300662,50,185.770462
-6.329157,50,186.392011
-3.70496,50,186.425167
-6.974499,50,186.459738
-6.555899,50,186.492091
-3.59402,50,186.524677
-2.448692,50,186.558711
-4.044231,50,186.590863
-2.29656,50,186.623677
-2.388796,50,186.659487
-6.874447,50,186.692377
-6.370417,50,186.724714
-6.46787,50,187.344882
-6.437519,50,187.377284
-6.62048,50,187.409545
